,index,gltr_0,gltr_1,gltr_2,gltr_3,gltr_Label,gpt_zero_Burtiness,gpt_zero_Label,gpt_zero_Perplexity,roberta_Label,roberta_large_Label,roberta_large_score_0,roberta_large_score_1,roberta_score_Fake,roberta_score_Real,symbol,year,quarter,Text
7,max,0.7560975609756098,0.2553191489361702,0.12206572769953052,0.04929577464788732,1.0,4615.0,1.0,42.0,0.0,0.0,0.9994983673095703,0.0034026268403977156,0.0003009217616636306,0.9998273849487305,GS,2014,3,
0,count,,,,,,,,,,,,,,,GS,2014,4,0.0
1,mean,,,,,,,,,,,,,,,GS,2014,4,
2,std,,,,,,,,,,,,,,,GS,2014,4,
3,min,,,,,,,,,,,,,,,GS,2014,4,
4,25%,,,,,,,,,,,,,,,GS,2014,4,
5,50%,,,,,,,,,,,,,,,GS,2014,4,
6,75%,,,,,,,,,,,,,,,GS,2014,4,
7,max,,,,,,,,,,,,,,,GS,2014,4,
0,count,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,GS,2015,1,
1,mean,0.69417000391016,0.1787585907942588,0.09984337979140943,0.027228025504171645,0.14285714285714285,1082.142857142857,0.2857142857142857,26.285714285714285,0.0,0.0,0.9918795994349888,0.008120419391031777,0.00020410645603468374,0.9997959051813398,GS,2015,1,
2,std,0.027469097652183052,0.026020331930656268,0.02132824917254684,0.016252825423661552,0.3779644730092273,1568.5605320985044,0.48795003647426666,3.8172540616821102,0.0,0.0,0.01666384933729275,0.01666385858554366,4.3265304849109254e-05,4.330841699806827e-05,GS,2015,1,
3,min,0.6710875331564987,0.15306122448979592,0.07258064516129033,0.017142857142857144,0.0,109.0,0.0,19.0,0.0,0.0,0.9541538953781128,0.0010998654179275036,0.00017316195589955896,0.9997150301933289,GS,2015,1,
4,25%,0.6793217309643902,0.15382809309922418,0.08701573849878935,0.020850442868293344,0.0,331.0,0.0,25.5,0.0,0.0,0.9970254898071289,0.0012331107864156365,0.0001743351895129308,0.999781608581543,GS,2015,1,
5,50%,0.6886075949367089,0.18498659517426275,0.09428571428571429,0.021505376344086023,0.0,569.0,0.0,26.0,0.0,0.0,0.9985184073448181,0.0014815954491496086,0.0001852220157161355,0.9998148083686829,GS,2015,1,
6,75%,0.6940816326530612,0.1926335733232285,0.11064848066789455,0.023235774550795008,0.0,830.5,0.5,28.5,0.0,0.0,0.9987668693065643,0.002974555711261928,0.0002183955002692528,0.9998257160186768,GS,2015,1,
7,max,0.7526881720430108,0.22033898305084745,0.13670886075949368,0.06377551020408163,1.0,4574.0,1.0,31.0,0.0,0.0,0.9989001750946045,0.04584614187479019,0.0002848998410627246,0.9998268485069275,GS,2015,1,
0,count,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,GS,2015,2,
1,mean,0.7039342042190336,0.17302313485135726,0.09583558048663328,0.027207080442975845,0.5,1665.6666666666667,0.3333333333333333,24.0,0.0,0.0,0.9964193999767303,0.0035805820176998773,0.00023925268760649487,0.999760756889979,GS,2015,2,
2,std,0.04135115443381883,0.031978691604382624,0.01880284495597331,0.012198392398835337,0.5477225575051661,2109.599361648241,0.5163977794943223,4.516635916254486,0.0,0.0,0.004208534444770874,0.0042085452703714546,6.657029178083008e-05,6.656393549841154e-05,GS,2015,2,
3,min,0.6574585635359116,0.12686567164179105,0.06842105263157895,0.016574585635359115,0.0,204.0,0.0,17.0,0.0,0.0,0.9882797002792358,0.0006596120656467974,0.00019736691319849342,0.9996271133422852,GS,2015,2,
4,25%,0.675811320754717,0.15381378573336896,0.08381316766421698,0.019263157894736843,0.0,226.0,0.0,21.5,0.0,0.0,0.9961377084255219,0.0010130820592166856,0.00020607858823495917,0.9997715353965759,GS,2015,2,
5,50%,0.6924145196820228,0.17706295237183084,0.09943628825919794,0.021307986948503332,0.5,409.0,0.0,25.0,0.0,0.0,0.9980476796627045,0.001952276797965169,0.0002143915626220405,0.9997856020927429,GS,2015,2,
6,75%,0.7379631032653988,0.19719137466307277,0.10760646900269542,0.035847688371392995,1.0,3277.0,0.75,27.0,0.0,0.0,0.9989868700504303,0.0038623459404334426,0.0002284571855852846,0.9997939467430115,GS,2015,2,
7,max,0.7578947368421053,0.20718232044198895,0.11878453038674033,0.04477611940298507,1.0,4574.0,1.0,29.0,0.0,0.0,0.9993403553962708,0.011720273643732071,0.00037291276385076344,0.9998026490211487,GS,2015,2,
0,count,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,GS,2015,3,
1,mean,0.6887644714764539,0.1657426239945416,0.11184146390763017,0.03365144062137431,0.2857142857142857,3835.5714285714284,0.0,28.571428571428573,0.0,0.0,0.9795619930539813,0.02043799071439675,0.00023283704441772507,0.9997671331678119,GS,2015,3,
2,std,0.04652825014251497,0.02122336364902386,0.03503357344682077,0.011389195750175383,0.48795003647426655,3636.8811664732216,0.0,9.710083124552245,0.0,0.0,0.04840698138676243,0.04840699444556805,5.038314249683292e-05,5.037905999284286e-05,GS,2015,3,
3,min,0.6171875,0.14325068870523416,0.06234413965087282,0.018229166666666668,0.0,444.0,0.0,18.0,0.0,0.0,0.8698425889015198,0.0004740002332255244,0.00016837540897540748,0.9997093081474304,GS,2015,3,
4,25%,0.6678333213799039,0.15152712278709168,0.09612211221122112,0.026167458067160865,0.0,904.5,0.0,21.5,0.0,0.0,0.9959031045436859,0.0008726245141588151,0.0001892892541945912,0.9997261762619019,GS,2015,3,
5,50%,0.6914600550964187,0.15885416666666666,0.11232876712328767,0.034031413612565446,0.0,2834.0,0.0,30.0,0.0,0.0,0.9975044131278992,0.0024955689441412687,0.0002446397265885025,0.999755322933197,GS,2015,3,
6,75%,0.704478650990099,0.1775196335078534,0.1207469747450709,0.040742710634699836,0.5,5891.0,0.0,31.0,0.0,0.0,0.9991273581981659,0.004096845397725701,0.0002738152688834816,0.9998106956481934,GS,2015,3,
7,max,0.7680798004987531,0.2,0.17447916666666666,0.049479166666666664,1.0,9980.0,0.0,47.0,0.0,0.0,0.9995260238647461,0.13015742599964142,0.0002906351292040199,0.9998315572738647,GS,2015,3,
0,count,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,GS,2015,4,
1,mean,0.6919310490566889,0.1823385488508099,0.09725706214403096,0.028473339948470094,0.25,1700.625,0.25,26.375,0.0,0.0,0.9985177144408226,0.0014822889061179012,0.00021299139189068228,0.9997870177030563,GS,2015,4,
2,std,0.02767018582016973,0.03079090448933485,0.011261741837532965,0.00787654038516963,0.4629100498862757,2417.1037531664683,0.4629100498862757,3.2043497223082786,0.0,0.0,0.0012196721753781588,0.0012196797571168052,2.3379480049762173e-05,2.338781210540177e-05,GS,2015,4,
3,min,0.6504065040650406,0.15041782729805014,0.08356545961002786,0.017045454545454544,0.0,133.0,0.0,20.0,0.0,0.0,0.9955723285675049,0.0007592602632939816,0.00018447349430061877,0.9997554421424866,GS,2015,4,
4,25%,0.679968287526427,0.16723122238586158,0.08933485597742576,0.02407244433269075,0.0,276.25,0.0,24.75,0.0,0.0,0.9986688941717148,0.0008761078934185207,0.00019463385615381412,0.9997726380825043,GS,2015,4,
5,50%,0.6840659153354741,0.17360727604944332,0.09455015268968758,0.02881814755165679,0.0,600.0,0.0,27.5,0.0,0.0,0.9989289343357086,0.0010710747446864843,0.00021163281780900434,0.9997884035110474,GS,2015,4,
6,75%,0.7063713348507163,0.18821573291050037,0.10569985569985571,0.03411356553158717,0.25,1690.25,0.25,29.0,0.0,0.0,0.9991238862276077,0.0013311098155099899,0.0002273427162435837,0.999805361032486,GS,2015,4,
7,max,0.7325905292479109,0.24390243902439024,0.11345646437994723,0.03875968992248062,1.0,6458.0,1.0,29.0,0.0,0.0,0.9992407560348511,0.004427703563123941,0.0002445935388095677,0.9998155236244202,GS,2015,4,
0,count,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,GS,2016,1,
1,mean,0.6904723270698822,0.1888480593857351,0.0897604570090094,0.03091915653537336,0.3333333333333333,1449.1666666666667,0.16666666666666666,25.833333333333332,0.0,0.0,0.9969403247038523,0.00305968095199205,0.00025482449564151466,0.9997451901435852,GS,2016,1,
2,std,0.028707458742287018,0.03270144460494464,0.014637609434967959,0.015237725857213787,0.5163977794943223,1761.9897180933453,0.408248290463863,2.316606713852541,0.0,0.0,0.004694778804598605,0.004694768728826818,6.703298702333125e-05,6.706677973064292e-05,GS,2016,1,
3,min,0.6424581005586593,0.1457286432160804,0.07466666666666667,0.01675977653631285,0.0,225.0,0.0,22.0,0.0,0.0,0.9874607920646667,0.0004802931216545403,0.00018976353749167174,0.999651312828064,GS,2016,1,
4,25%,0.687049975906932,0.1769387980556783,0.07762647629120395,0.019577384100123392,0.0,341.75,0.0,24.75,0.0,0.0,0.9979621320962906,0.000602202897425741,0.00020382273942232132,0.9996968656778336,GS,2016,1,
5,50%,0.6905388127853882,0.18740923721835467,0.08983576029550935,0.02599745489931881,0.0,505.5,0.0,27.0,0.0,0.0,0.9986361265182495,0.0013638485397677869,0.00023594472440890968,0.999764084815979,GS,2016,1,
6,75%,0.6993060109289617,0.19181420765027324,0.09566082497895462,0.03953424657534246,0.75,2074.75,0.0,27.0,0.0,0.0,0.9993978291749954,0.0020378989283926785,0.0003031451160495635,0.9997962117195129,GS,2016,1,
7,max,0.7311827956989247,0.24581005586592178,0.11306532663316583,0.05527638190954774,1.0,4574.0,1.0,28.0,0.0,0.0,0.9995197057723999,0.012539192102849483,0.0003486333298496902,0.9998102784156799,GS,2016,1,
0,count,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,GS,2016,2,
1,mean,0.687208225700169,0.19048648002437865,0.09462219721851073,0.027683097056941615,0.4,1264.0,0.0,26.6,0.0,0.0,0.9961300373077393,0.003869948606006801,0.0002460992225678638,0.9997539281845093,GS,2016,2,
2,std,0.04320628136728247,0.03099515531284551,0.025876606567728094,0.009408611982767295,0.5477225575051662,1857.6265771139258,0.0,4.774934554525329,0.0,0.0,0.004674963996937628,0.0046749479454329295,4.9232352835145025e-05,4.9247462604641955e-05,GS,2016,2,
3,min,0.648,0.15681233933161953,0.06426735218508997,0.013333333333333334,0.0,189.0,0.0,19.0,0.0,0.0,0.9879049062728882,0.000761005561798811,0.00018928467761725187,0.9996984004974365,GS,2016,2,
4,25%,0.6583333333333333,0.17142857142857143,0.08244680851063829,0.02570694087403599,0.0,392.0,0.0,26.0,0.0,0.0,0.9969660639762878,0.0013805642956867814,0.00020870770094916224,0.9997096657752991,GS,2016,2,
5,50%,0.669047619047619,0.17819148936170212,0.08611111111111111,0.02857142857142857,0.0,550.0,0.0,28.0,0.0,0.0,0.9979208111763,0.0020792277064174414,0.00024055961694102734,0.9997594952583313,GS,2016,2,
6,75%,0.7074468085106383,0.21666666666666667,0.10933333333333334,0.031914893617021274,1.0,615.0,0.0,28.0,0.0,0.0,0.9986194372177124,0.003033893648535013,0.00029031551093794405,0.9997913241386414,GS,2016,2,
7,max,0.7532133676092545,0.22933333333333333,0.13095238095238096,0.03888888888888889,1.0,4574.0,0.0,32.0,0.0,0.0,0.9992389678955078,0.012095051817595959,0.0003016286063939333,0.9998107552528381,GS,2016,2,
0,count,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,GS,2016,3,
1,mean,0.6715954392821458,0.19417003084527343,0.10158040233269619,0.032654127539884524,0.2,1317.4,0.0,30.4,0.0,0.0,0.9981441617012023,0.0018558304058387876,0.0002341447165235877,0.9997658729553223,GS,2016,3,
2,std,0.05114182138564282,0.022480192403536034,0.026279930947845174,0.011992827131275348,0.44721359549995804,1840.574991680589,0.0,8.820430828479978,0.0,0.0,0.0015072898015695496,0.0015072663699093759,5.307426954568548e-05,5.3099041257666155e-05,GS,2016,3,
3,min,0.6308900523560209,0.16,0.06666666666666667,0.018666666666666668,0.0,202.0,0.0,17.0,0.0,0.0,0.9957305788993835,0.0004611029871739447,0.00017919859965331852,0.9997010231018066,GS,2016,3,
4,25%,0.6403269754768393,0.18586387434554974,0.08421052631578947,0.025139664804469275,0.0,367.0,0.0,27.0,0.0,0.0,0.9977721571922302,0.0008353107259608805,0.00017925957217812538,0.9997404217720032,GS,2016,3,
5,50%,0.6452513966480447,0.19736842105263158,0.10899182561307902,0.031578947368421054,0.0,511.0,0.0,33.0,0.0,0.0,0.9985144734382629,0.0014855342451483011,0.00025367364287376404,0.9997462630271912,GS,2016,3,
6,75%,0.6868421052631579,0.2125340599455041,0.11452513966480447,0.03814713896457766,0.0,933.0,0.0,35.0,0.0,0.0,0.9991647005081177,0.0022278332617133856,0.00025958011974580586,0.9998207688331604,GS,2016,3,
7,max,0.7546666666666667,0.21508379888268156,0.13350785340314136,0.049738219895287955,1.0,4574.0,0.0,40.0,0.0,0.0,0.9995388984680176,0.004269370809197426,0.0002990116481669247,0.99982088804245,GS,2016,3,
0,count,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,GS,2016,4,
1,mean,0.7005760297526937,0.1775292033039269,0.09242150895828553,0.02947325798509391,0.5714285714285714,2689.4285714285716,0.0,25.857142857142858,0.0,0.0,0.9977280412401471,0.0022719448232757194,0.00020424721671068774,0.9997957689421517,GS,2016,4,
2,std,0.03763444721401827,0.018542942312087272,0.01677551485698077,0.01565821596840016,0.5345224838248488,3071.852202235803,0.0,6.25642526870234,0.0,0.0,0.0032403867393057608,0.003240391340618798,3.194902184312682e-05,3.196963447644199e-05,GS,2016,4,
3,min,0.6522781774580336,0.15013404825737264,0.06830601092896176,0.005405405405405406,0.0,342.0,0.0,20.0,0.0,0.0,0.9904842376708984,0.0004767878563143313,0.00017309331451542675,0.999750554561615,GS,2016,4,
4,25%,0.6697599575950326,0.1652317490270079,0.08159551597051598,0.022087496953448697,0.0,471.5,0.0,20.5,0.0,0.0,0.998313307762146,0.0007408279052469879,0.00017830524302553385,0.999772310256958,GS,2016,4,
5,50%,0.7073863636363636,0.18548387096774194,0.09115281501340483,0.0273224043715847,1.0,902.0,0.0,24.0,0.0,0.0,0.9989438652992249,0.0010561061790212989,0.00019522612274158746,0.9998047947883606,GS,2016,4,
6,75%,0.7267408158829071,0.1917205938332699,0.10459639557776768,0.03712706345600485,1.0,4070.0,0.0,30.5,0.0,0.0,0.9992591440677643,0.001686649862676859,0.0002276914456160739,0.9998217225074768,GS,2016,4,
7,max,0.7513661202185792,0.19318181818181818,0.11510791366906475,0.05515587529976019,1.0,8499.0,0.0,35.0,0.0,0.0,0.9995232820510864,0.009515764191746712,0.0002494177024345845,0.999826967716217,GS,2016,4,
0,count,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,GS,2017,1,
1,mean,0.6853165838878511,0.18496732706193023,0.09894456731312935,0.030771521737089306,0.16666666666666666,2720.8333333333335,0.3333333333333333,27.666666666666668,0.0,0.0,0.9961721301078796,0.0038278734233851233,0.00024335373503466448,0.999756654103597,GS,2017,1,
2,std,0.03967313590072178,0.022126974492187437,0.03171955962041753,0.013019865216999958,0.408248290463863,5585.605944449238,0.5163977794943223,6.470445631227162,0.0,0.0,0.004802579603328181,0.004802542556853281,4.922953735333181e-05,4.92075481808604e-05,GS,2017,1,
3,min,0.6481012658227848,0.15601023017902813,0.056265984654731455,0.014245014245014245,0.0,159.0,0.0,20.0,0.0,0.0,0.9883899688720703,0.0004647128516808152,0.00016812786634545773,0.9996987581253052,GS,2017,1,
4,25%,0.6557564567075437,0.1670522459996144,0.0906421459053038,0.02047418262252022,0.0,251.0,0.0,22.75,0.0,0.0,0.9935434311628342,0.0005663165065925568,0.00021427497631520964,0.9997273683547974,GS,2017,1,
5,50%,0.6788263807285546,0.18974358974358974,0.09350029377203291,0.034287084398976986,0.0,594.0,0.0,27.0,0.0,0.0,0.998853474855423,0.0011465561401564628,0.00025612241734052077,0.9997438788414001,GS,2017,1,
6,75%,0.6974090631985369,0.2028532608695652,0.10352400935608146,0.03731253439735828,0.0,695.5,0.75,32.75,0.0,0.0,0.9994337111711502,0.006456527014961466,0.00027262945513939485,0.9997857809066772,GS,2017,1,
7,max,0.7544757033248082,0.20759493670886076,0.15384615384615385,0.047619047619047616,1.0,14112.0,1.0,36.0,0.0,0.0,0.999535322189331,0.011609994806349277,0.0003012920788023621,0.9998317956924438,GS,2017,1,
0,count,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,GS,2017,2,
1,mean,0.6923845934451949,0.1845945749178913,0.09343039921368464,0.029590432423229156,0.3333333333333333,1553.8333333333333,0.16666666666666666,26.666666666666668,0.0,0.0,0.9979909459749857,0.002009061931554849,0.00022533761997086307,0.9997746547063192,GS,2017,2,
2,std,0.04151655468677256,0.024111325328615985,0.02287753580974179,0.012568524248693553,0.5163977794943223,1949.1786389827555,0.408248290463863,6.742897497861485,0.0,0.0,0.0019103258837628522,0.00191035743892115,5.730695046019363e-05,5.729251867408608e-05,GS,2017,2,
3,min,0.6414565826330533,0.15051020408163265,0.05612244897959184,0.01366120218579235,0.0,208.0,0.0,16.0,0.0,0.0,0.9953551292419434,0.0005009237793274224,0.0001702870795270428,0.9996685981750488,GS,2017,2,
4,25%,0.6745634838798378,0.16995192307692308,0.0877583749109052,0.0196203481392557,0.0,446.5,0.0,23.25,0.0,0.0,0.9965434223413467,0.0007430115074384958,0.00019174281987943687,0.9997654557228088,GS,2017,2,
5,50%,0.6848522853957637,0.18937841530054644,0.0919988572935437,0.031693655723158826,0.0,954.5,0.0,28.5,0.0,0.0,0.9990181922912598,0.0009817677200771868,0.00021147460211068392,0.9997885227203369,GS,2017,2,
6,75%,0.7012428724162509,0.1945970494733295,0.10615075273252217,0.0369816557873878,0.75,1377.75,0.0,30.0,0.0,0.0,0.9992569833993912,0.003456626320257783,0.0002345183602301404,0.99980828166008,GS,2017,2,
7,max,0.7653061224489796,0.2184873949579832,0.12324929971988796,0.046153846153846156,1.0,5410.0,1.0,35.0,0.0,0.0,0.9994990825653076,0.004644907079637051,0.000331424264004454,0.9998296499252319,GS,2017,2,
0,count,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,GS,2017,3,
1,mean,0.6824335087491677,0.1879230965079819,0.10101609950048797,0.028627295242362294,0.16666666666666666,1680.3333333333333,0.16666666666666666,28.0,0.0,0.0,0.9960488677024841,0.003951150681435441,0.0002398705400992185,0.9997601409753164,GS,2017,3,
2,std,0.047742515403368165,0.03982941869149253,0.028844477745464916,0.01390906397826587,0.408248290463863,2180.875940228299,0.408248290463863,6.957010852370434,0.0,0.0,0.006430458537818334,0.006430457114043466,6.191819511214217e-05,6.193079681013483e-05,GS,2017,3,
3,min,0.633245382585752,0.14,0.050505050505050504,0.008064516129032258,0.0,185.0,0.0,16.0,0.0,0.0,0.9831055998802185,0.00047365768114104867,0.00017095655493903905,0.9996864795684814,GS,2017,3,
4,25%,0.6487841893458837,0.1612514029180696,0.09334319742270294,0.023449585635359114,0.0,495.25,0.0,26.0,0.0,0.0,0.997125655412674,0.000769038189901039,0.00018579130482976325,0.9997083395719528,GS,2017,3,
5,50%,0.6775288729589806,0.18174034249303067,0.10964526531808853,0.027638888888888886,0.0,776.0,0.0,29.0,0.0,0.0,0.9988892674446106,0.0011107532191090286,0.0002386041232966818,0.9997614026069641,GS,2017,3,
6,75%,0.6958400537634408,0.21326992368144806,0.11245519713261648,0.03464892993257109,0.0,1682.25,0.0,32.75,0.0,0.0,0.9992309957742691,0.0028743279399350286,0.0002916873127105646,0.9998142421245575,GS,2017,3,
7,max,0.7651515151515151,0.24585635359116023,0.135,0.04938271604938271,1.0,5959.0,1.0,35.0,0.0,0.0,0.9995263814926147,0.016894420608878136,0.0003134896978735924,0.9998290538787842,GS,2017,3,
0,count,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,GS,2017,4,
1,mean,0.681475946119956,0.19414091668610253,0.09863649249424186,0.02574664469969963,0.36363636363636365,613.8181818181819,0.18181818181818182,28.272727272727273,0.0,0.0,0.9969651157205756,0.0030348886238326404,0.0002646350304447961,0.9997353716330095,GS,2017,4,
2,std,0.03967984371210862,0.01949715769900833,0.02604903708207805,0.009028600782764646,0.504524979109513,495.0341035083983,0.40451991747794525,5.832510764514868,0.0,0.0,0.00463743860875577,0.004637430907617473,6.729147281929674e-05,6.729738215645286e-05,GS,2017,4,
3,min,0.6198347107438017,0.15584415584415584,0.05307262569832402,0.013774104683195593,0.0,197.0,0.0,20.0,0.0,0.0,0.9835450053215027,0.0005065130535513163,0.00018528790678828955,0.9996198415756226,GS,2017,4,
4,25%,0.6563280469530469,0.18524984481688392,0.08388888888888889,0.01977298840569618,0.0,294.0,0.0,23.5,0.0,0.0,0.9971072673797607,0.0005636084533762187,0.00020555413357215002,0.9996799826622009,GS,2017,4,
5,50%,0.6692913385826772,0.19886363636363635,0.09973753280839895,0.023622047244094488,0.0,438.0,0.0,29.0,0.0,0.0,0.9988988637924194,0.0011011012829840183,0.0002527984615880996,0.9997472167015076,GS,2017,4,
6,75%,0.7143055555555555,0.20450326996418267,0.11295850597124055,0.03176129426129426,1.0,731.0,0.0,31.5,0.0,0.0,0.9994364082813263,0.002892737975344062,0.00032005386310629547,0.9997944831848145,GS,2017,4,
7,max,0.7532467532467533,0.2231404958677686,0.14325068870523416,0.04261363636363636,1.0,1854.0,1.0,38.0,0.0,0.0,0.9994934797286987,0.01645497977733612,0.00038013196899555624,0.9998146891593933,GS,2017,4,
0,count,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,GS,2018,1,
1,mean,0.6597440655780087,0.20346318629766436,0.10153307244417109,0.0352596756801558,0.25,1100.5,0.0,35.5,0.0,0.0,0.9971233457326889,0.0028766391405952163,0.00026858328783418983,0.9997314289212227,GS,2018,1,
2,std,0.0486130755259983,0.028494009409004258,0.018433421227717003,0.009824944334749461,0.4629100498862757,883.9429522639698,0.0,10.419761445034554,0.0,0.0,0.0028091475161816973,0.0028091514934526418,8.880628168473007e-05,8.879410888556688e-05,GS,2018,1,
3,min,0.6075581395348837,0.15748031496062992,0.06561679790026247,0.020289855072463767,0.0,282.0,0.0,19.0,0.0,0.0,0.9906472563743591,0.0006283831316977739,0.00016864424105733633,0.9995550513267517,GS,2018,1,
4,25%,0.6321605910136854,0.1905748663101604,0.0943564862104188,0.03053024270842549,0.0,375.75,0.0,29.25,0.0,0.0,0.9970343708992004,0.0009861039143288508,0.00020356078312033787,0.9996956288814545,GS,2018,1,
5,50%,0.6488763601955527,0.20446877729915353,0.10348993079369037,0.03821518478244679,0.0,1020.5,0.0,34.0,0.0,0.0,0.9973457753658295,0.0026542110135778785,0.0002670248504728079,0.9997329711914062,GS,2018,1,
6,75%,0.6723247010755272,0.2243772960316499,0.11419437340153453,0.04124711640376583,0.25,1378.75,0.0,45.5,0.0,0.0,0.9990138858556747,0.0029656418482773006,0.0003043973119929433,0.999796450138092,GS,2018,1,
7,max,0.7559055118110236,0.24127906976744187,0.12256267409470752,0.047058823529411764,1.0,2973.0,0.0,48.0,0.0,0.0,0.9993715882301331,0.0093527315184474,0.00044497509952634573,0.9998313188552856,GS,2018,1,
0,count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GS,2018,2,
1,mean,0.6526151149807392,0.19384689011160242,0.11754043988336918,0.035997555024289266,0.1,1039.9,0.1,38.9,0.0,0.0,0.9942424237728119,0.005757565321982838,0.0019780951683060267,0.9980219066143036,GS,2018,2,
2,std,0.04849444328388967,0.02235329303129549,0.02747206683730062,0.012462783087079314,0.31622776601683794,768.3793117117785,0.31622776601683794,12.626691305854171,0.0,0.0,0.013347484186534694,0.013347471407497976,0.005447034475122171,0.005447029277264132,GS,2018,2,
3,min,0.5885714285714285,0.14588859416445624,0.07161803713527852,0.014450867052023121,0.0,169.0,0.0,21.0,0.0,0.0,0.9563180804252625,0.0004648455942515284,0.00017294085409957916,0.9825209975242615,GS,2018,2,
4,25%,0.6315129481999725,0.18651373689446699,0.10681023368848451,0.030263177392824858,0.0,329.0,0.0,32.0,0.0,0.0,0.9979127943515778,0.0010020029003499076,0.00019935105956392363,0.999664381146431,GS,2018,2,
5,50%,0.6443371509843552,0.19179287628766106,0.11213400324455434,0.035751732498894156,0.0,1102.5,0.0,37.0,0.0,0.0,0.9982392489910126,0.001760764920618385,0.00024711548758205026,0.9997528791427612,GS,2018,2,
6,75%,0.6777618109600543,0.2084813573523251,0.13942270058708414,0.03832996481772588,0.0,1343.75,0.0,40.0,0.0,0.0,0.9989979714155197,0.0020871801825705916,0.0003356226079631597,0.9998006522655487,GS,2018,2,
7,max,0.753315649867374,0.22888283378746593,0.16129032258064516,0.05714285714285714,1.0,2473.0,1.0,63.0,0.0,0.0,0.9995352029800415,0.04368187487125397,0.01747901923954487,0.9998270869255066,GS,2018,2,
0,count,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,GS,2018,3,
1,mean,0.682865575843084,0.1927076331682508,0.09596025512629525,0.028466535862369934,0.36363636363636365,1094.8181818181818,0.09090909090909091,29.727272727272727,0.0,0.0,0.9624094908887689,0.0375905193160923,0.00022398918703071433,0.99977600032633,GS,2018,3,
2,std,0.05720864813206089,0.029455171241831026,0.03400672007800538,0.00935589324498692,0.504524979109513,793.8466877403746,0.3015113445777636,9.456118750215747,0.0,0.0,0.07796542647051279,0.07796541840152299,9.111132950838933e-05,9.109733151498743e-05,GS,2018,3,
3,min,0.6010928961748634,0.14285714285714285,0.04597701149425287,0.013966480446927373,0.0,206.0,0.0,18.0,0.0,0.0,0.7434712648391724,0.00045816480997018516,0.00016958707419689745,0.9995298385620117,GS,2018,3,
4,25%,0.6313146660342119,0.17297979797979796,0.0738936988936989,0.02075833749088537,0.0,549.5,0.0,22.5,0.0,0.0,0.9789216816425323,0.0012494782567955554,0.0001740366715239361,0.9997833371162415,GS,2018,3,
5,50%,0.6811989100817438,0.19889502762430938,0.08839779005524862,0.03038674033149171,0.0,863.0,0.0,28.0,0.0,0.0,0.9947627186775208,0.005237355828285217,0.0001818427408579737,0.9998181462287903,GS,2018,3,
6,75%,0.7354269293924467,0.2130506995683189,0.12008718980549966,0.03571428571428571,1.0,1595.0,0.0,35.5,0.0,0.0,0.9987505674362183,0.02107835002243519,0.00021667391411028802,0.9998259544372559,GS,2018,3,
7,max,0.7737430167597765,0.23661971830985915,0.1557377049180328,0.040983606557377046,1.0,2687.0,1.0,48.0,0.0,0.0,0.9995418787002563,0.25652873516082764,0.0004701621946878731,0.9998303651809692,GS,2018,3,
0,count,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,GS,2018,4,
1,mean,0.6732767378130284,0.1975905285542248,0.10355272098588716,0.025580012646859548,0.26666666666666666,402.06666666666666,0.13333333333333333,31.2,0.06666666666666667,0.0,0.9900014440218607,0.009998560070137804,0.06801159496050484,0.9319883982961377,GS,2018,4,
2,std,0.03840176958506886,0.026416120647152732,0.01901662362692358,0.010365764459533076,0.4577377082170635,233.0531719423294,0.3518657752744983,8.461678320522472,0.25819888974716115,0.0,0.024361084945108732,0.024361069711795816,0.255156939969644,0.2551569375873331,GS,2018,4,
